18:16, Friday, January 18, 2019
Study name:Static 2 Square Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
108  ,-3.08649e-006  ,1.04305e-006  ,9.84206e-007  ,-6.42019e-009  ,2.20408e-009  ,4.65920e-009
109  ,-3.21431e-006  ,1.07356e-006  ,1.03291e-006  ,2.66959e-009  ,-3.02802e-008  ,7.54210e-009
110  ,-3.21831e-006  ,1.06577e-006  ,1.05892e-006  ,-1.37058e-008  ,3.16470e-009  ,-4.39590e-009
111  ,-3.19097e-006  ,1.06250e-006  ,1.03566e-006  ,-5.81877e-009  ,-2.88179e-008  ,8.60784e-010
112  ,-1.68291e-006  ,6.01947e-007  ,5.06844e-007  ,-4.09832e-008  ,-6.09475e-008  ,4.40458e-009
113  ,-1.89754e-006  ,6.30232e-007  ,6.14817e-007  ,4.48282e-009  ,-1.51943e-007  ,-1.90996e-008
114  ,-1.78759e-006  ,5.86148e-007  ,5.90172e-007  ,2.70768e-008  ,-1.29188e-007  ,-1.21866e-008
115  ,-1.54563e-006  ,5.65110e-007  ,3.45650e-007  ,-2.31299e-009  ,-7.40372e-008  ,2.13477e-009
116  ,-1.45699e-006  ,2.46622e-007  ,1.82447e-007  ,1.67018e-007  ,-4.39237e-007  ,-3.30440e-008
117  ,-2.01831e-006  ,7.19424e-007  ,4.58956e-007  ,-8.56066e-008  ,-3.79360e-007  ,1.89581e-009
118  ,-2.28033e-006  ,6.43287e-007  ,7.01516e-007  ,7.96556e-008  ,-4.50195e-007  ,-5.16140e-008
119  ,-2.39429e-007  ,-2.55873e-007  ,7.44644e-007  ,-4.99128e-009  ,1.15696e-007  ,-6.27392e-009
120  ,-6.58408e-008  ,-8.28137e-008  ,2.33666e-007  ,2.05332e-009  ,1.38526e-007  ,-1.23492e-008
121  ,-5.79473e-008  ,-8.68465e-008  ,2.25146e-007  ,3.17925e-009  ,1.53307e-007  ,3.49847e-008
122  ,2.44451e-007  ,2.30325e-007  ,-7.17135e-007  ,5.16954e-009  ,6.57590e-008  ,3.81898e-009
