19:12, Friday, January 18, 2019
Study name:Static 2 hex compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
168  ,2.42781e-007  ,1.65849e-007  ,-5.69176e-007  ,1.46781e-008  ,3.76160e-007  ,-8.90384e-009
169  ,2.54331e-007  ,-8.73101e-008  ,-1.04582e-007  ,-1.15317e-008  ,1.01471e-006  ,-3.24154e-008
170  ,5.19106e-007  ,4.82539e-008  ,-6.23393e-007  ,-7.23927e-008  ,1.62431e-007  ,8.58741e-008
171  ,2.02867e-007  ,8.70658e-008  ,-3.77766e-007  ,2.46879e-008  ,1.11322e-006  ,9.68223e-009
172  ,4.07805e-007  ,1.65362e-007  ,-7.42626e-007  ,-2.64033e-008  ,3.51349e-007  ,-3.77652e-009
173  ,3.95273e-007  ,1.18151e-007  ,-6.52198e-007  ,1.52744e-008  ,9.47920e-007  ,-3.22568e-008
174  ,-1.46749e-006  ,-2.30862e-006  ,6.24306e-006  ,-2.13350e-007  ,-6.63411e-006  ,2.63371e-007
175  ,-7.70865e-007  ,-3.76509e-006  ,8.52990e-006  ,-2.20442e-007  ,-1.23764e-005  ,1.83182e-007
176  ,-1.14435e-006  ,-3.02819e-006  ,7.08639e-006  ,-1.75425e-007  ,-9.34377e-006  ,1.64587e-007
177  ,-1.54107e-006  ,-1.25357e-006  ,4.07118e-006  ,1.02642e-007  ,-4.21090e-006  ,-8.34480e-009
178  ,-1.96922e-006  ,-8.95619e-007  ,3.66146e-006  ,5.39255e-008  ,-2.26253e-006  ,-8.37763e-008
179  ,-1.68647e-006  ,-4.56464e-007  ,2.81883e-006  ,9.64829e-008  ,1.70395e-007  ,-1.77997e-007
180  ,-9.01466e-007  ,-2.12618e-007  ,1.26695e-006  ,2.17355e-007  ,9.30501e-007  ,-5.09240e-007
181  ,-1.26819e-006  ,-2.82014e-007  ,1.88367e-006  ,7.26796e-008  ,2.67657e-007  ,-2.02343e-007
