18:48, Friday, January 18, 2019
Study name:Static 2 Square Diamond Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
162  ,7.15576e-007  ,-6.95175e-007  ,6.90551e-007  ,1.64132e-009  ,2.79923e-006  ,7.84828e-010
163  ,7.12143e-007  ,-6.91934e-007  ,6.93282e-007  ,1.93877e-009  ,2.79164e-006  ,1.57364e-009
164  ,7.14689e-007  ,-6.92714e-007  ,6.92166e-007  ,-2.93752e-009  ,2.79520e-006  ,-2.19765e-009
165  ,7.14279e-007  ,-6.90737e-007  ,6.89424e-007  ,-9.05572e-010  ,2.78010e-006  ,-1.17333e-009
166  ,-4.07990e-007  ,1.45113e-007  ,1.01691e-007  ,-3.88453e-008  ,-6.14187e-007  ,-4.98937e-008
167  ,-5.84572e-007  ,4.48989e-007  ,-3.21452e-007  ,-4.97909e-009  ,-1.83313e-006  ,-1.96033e-008
168  ,-3.83358e-007  ,1.67697e-007  ,2.62047e-008  ,-5.17655e-008  ,-8.30412e-007  ,-4.75302e-008
169  ,-1.33416e-007  ,-4.69752e-008  ,2.27770e-007  ,3.89879e-008  ,1.36585e-007  ,1.05952e-008
170  ,-1.60970e-007  ,-7.67104e-008  ,2.93213e-007  ,-6.39910e-009  ,3.93592e-007  ,-7.33812e-009
171  ,-4.46650e-007  ,2.21131e-007  ,7.01627e-008  ,5.39515e-009  ,-7.75600e-007  ,-4.48040e-009
172  ,-1.65178e-006  ,1.36500e-006  ,-1.11550e-006  ,2.15085e-008  ,-5.30649e-006  ,4.38127e-008
173  ,-1.76527e-006  ,1.38137e-006  ,-1.05196e-006  ,-3.97490e-008  ,-5.58153e-006  ,-3.17584e-008
174  ,8.72373e-007  ,-8.91798e-007  ,9.48244e-007  ,-1.47789e-009  ,-3.60754e-006  ,-5.95386e-010
175  ,-1.83902e-006  ,1.40677e-006  ,-1.18953e-006  ,2.62809e-008  ,-5.76166e-006  ,3.30157e-008
176  ,-1.75905e-006  ,1.54851e-006  ,-1.45740e-006  ,-2.39494e-008  ,-6.32311e-006  ,-2.04433e-008
177  ,-1.79029e-006  ,1.50310e-006  ,-1.23675e-006  ,-5.30552e-008  ,-5.92497e-006  ,-7.63692e-008
178  ,-1.88149e-006  ,1.53941e-006  ,-1.21093e-006  ,-3.44072e-008  ,-6.30600e-006  ,-2.26520e-008
179  ,2.85930e-007  ,1.92362e-006  ,-4.08496e-006  ,1.63618e-007  ,5.32998e-006  ,-5.11404e-007
180  ,-1.05424e-006  ,7.59177e-007  ,-5.75894e-007  ,2.18514e-008  ,3.22239e-006  ,1.00213e-008
181  ,-1.40394e-006  ,1.01697e-006  ,-6.63922e-007  ,7.40370e-008  ,4.20767e-006  ,-2.81599e-008
182  ,-1.45239e-006  ,1.01987e-006  ,-6.53909e-007  ,-1.08798e-007  ,4.23718e-006  ,1.14978e-007
183  ,-1.57048e-006  ,1.16040e-006  ,-7.94347e-007  ,7.30196e-008  ,4.90865e-006  ,-5.78190e-008
184  ,-1.50600e-006  ,1.11085e-006  ,-5.74216e-007  ,-1.10160e-008  ,4.42628e-006  ,-3.67978e-008
185  ,-1.65482e-006  ,1.12432e-006  ,-6.44604e-007  ,-8.16879e-008  ,4.57868e-006  ,1.04336e-007
186  ,-4.34735e-007  ,1.43345e-007  ,1.41447e-007  ,8.02920e-009  ,3.91688e-007  ,-4.63883e-009
187  ,7.23844e-007  ,-1.93064e-007  ,-3.07043e-007  ,-1.61173e-008  ,7.83135e-007  ,1.36320e-008
188  ,1.27079e-006  ,-3.26279e-007  ,-5.92598e-007  ,-2.65702e-008  ,1.20591e-006  ,-7.01581e-009
189  ,7.46432e-007  ,-9.49509e-008  ,-5.40846e-007  ,-4.13572e-009  ,3.41016e-007  ,1.83024e-008
190  ,2.41381e-007  ,1.75984e-007  ,-6.06710e-007  ,2.02331e-008  ,-8.40932e-007  ,-1.82957e-008
191  ,1.83107e-006  ,-6.58346e-007  ,-4.91300e-007  ,2.09601e-008  ,2.59778e-006  ,-1.40542e-008
192  ,-1.94320e-006  ,5.58427e-007  ,7.92170e-007  ,2.05496e-008  ,2.30320e-006  ,-9.85466e-009
193  ,-1.88859e-006  ,5.08785e-007  ,8.61030e-007  ,1.91611e-008  ,1.92305e-006  ,-3.13162e-008
194  ,-1.91468e-006  ,5.55911e-007  ,7.95429e-007  ,-2.40417e-008  ,2.28896e-006  ,2.65777e-008
195  ,7.23783e-007  ,-7.02506e-007  ,7.01794e-007  ,1.90564e-009  ,2.83202e-006  ,1.10880e-009
196  ,7.32604e-007  ,-7.14106e-007  ,7.19108e-007  ,1.06551e-009  ,2.88089e-006  ,2.54983e-012
197  ,7.25849e-007  ,-7.04447e-007  ,6.99890e-007  ,-1.15691e-009  ,2.83444e-006  ,7.00531e-010
198  ,7.22293e-007  ,-7.00882e-007  ,7.02536e-007  ,-2.72241e-009  ,2.83025e-006  ,-2.85961e-009
199  ,6.89349e-007  ,-6.69784e-007  ,6.71972e-007  ,1.24505e-009  ,2.70471e-006  ,2.64621e-009
200  ,6.91943e-007  ,-6.74692e-007  ,6.77854e-007  ,-1.39923e-009  ,2.72148e-006  ,-2.29922e-009
201  ,7.12627e-007  ,-8.30515e-007  ,9.44748e-007  ,-4.93756e-009  ,3.17924e-006  ,-2.54600e-008
202  ,-1.89297e-006  ,1.58815e-006  ,-1.40984e-006  ,-1.45888e-009  ,-6.55351e-006  ,-2.86668e-008
203  ,-2.78439e-007  ,-1.36138e-007  ,6.99767e-007  ,-1.08827e-008  ,-4.05384e-007  ,-2.88338e-008
204  ,8.80683e-007  ,-7.52613e-007  ,6.26843e-007  ,1.57490e-008  ,3.04446e-006  ,1.20044e-008
205  ,8.83705e-007  ,-7.51048e-007  ,6.22871e-007  ,5.95190e-010  ,3.03730e-006  ,4.29304e-009
206  ,6.64678e-007  ,-7.71911e-007  ,8.96832e-007  ,-6.40750e-009  ,3.02581e-006  ,-1.10707e-008
207  ,6.72213e-007  ,-8.22959e-007  ,1.00411e-006  ,1.03728e-008  ,3.28600e-006  ,-2.22859e-008
