18:29, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
82  ,-7.34822e-004  ,2.42637e-004  ,2.47809e-004  ,7.64611e-005  ,1.08003e-005  ,-7.11508e-007
83  ,-7.43934e-004  ,2.34739e-004  ,2.48834e-004  ,1.12324e-004  ,1.77638e-006  ,-3.66634e-006
84  ,2.24817e-003  ,-7.42276e-004  ,-7.44416e-004  ,-2.92783e-004  ,-7.55609e-007  ,-5.65468e-006
85  ,2.23514e-003  ,-7.29987e-004  ,-7.39733e-004  ,-3.59026e-004  ,3.04201e-006  ,3.04058e-006
86  ,5.61300e-006  ,5.62846e-006  ,-1.69531e-005  ,-4.73634e-008  ,-4.55588e-008  ,-2.87918e-007
87  ,-2.79835e-004  ,3.80407e-005  ,1.22304e-004  ,3.72042e-004  ,8.83250e-007  ,2.98441e-006
88  ,-2.12478e-004  ,-1.99721e-005  ,1.16515e-004  ,4.22174e-004  ,7.97780e-007  ,4.34065e-007
89  ,1.91163e-006  ,7.82309e-006  ,-3.93301e-006  ,-2.18128e-005  ,3.62324e-006  ,6.55324e-007
90  ,7.26887e-005  ,9.74228e-006  ,-4.09057e-005  ,-1.52768e-004  ,7.99099e-007  ,5.73855e-007
91  ,1.50092e-004  ,1.79922e-005  ,-8.63549e-005  ,-3.12413e-004  ,3.50824e-006  ,-2.93475e-006
92  ,-1.11805e-005  ,-4.71791e-006  ,1.58336e-005  ,-6.64581e-005  ,-1.06536e-006  ,5.77960e-005
93  ,-2.42841e-005  ,1.38832e-005  ,-9.98818e-006  ,5.20683e-005  ,-6.77302e-005  ,-9.25381e-005
94  ,-1.31158e-007  ,8.34701e-006  ,-3.30241e-005  ,1.41588e-005  ,-2.83170e-007  ,-1.56904e-006
95  ,4.26574e-005  ,-3.71763e-005  ,5.93435e-007  ,-4.29303e-005  ,-2.96954e-005  ,-9.68980e-005
96  ,2.16228e-005  ,-3.02259e-005  ,3.11374e-005  ,-2.60028e-005  ,1.63362e-005  ,-1.84777e-005
97  ,9.69656e-004  ,-3.06921e-004  ,-3.06003e-004  ,-5.50863e-004  ,5.88338e-005  ,-7.16164e-005
98  ,3.00229e-006  ,9.79764e-007  ,-4.23360e-006  ,1.24508e-005  ,-5.28040e-006  ,1.12659e-007
