18:28, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
202  ,-3.80977e+001  ,-2.01764e+002  ,-2.52766e-004  ,2.05330e+002
203  ,-3.80971e+001  ,-2.01763e+002  ,-4.02501e-004  ,2.05328e+002
204  ,-3.80964e+001  ,-2.01762e+002  ,-5.96648e-004  ,2.05327e+002
205  ,-3.80959e+001  ,-2.01761e+002  ,-8.64880e-004  ,2.05326e+002
206  ,-3.80968e+001  ,-2.01763e+002  ,-1.46122e-003  ,2.05328e+002
207  ,-3.81002e+001  ,-2.01770e+002  ,-2.06542e-003  ,2.05335e+002
208  ,-3.81027e+001  ,-2.01774e+002  ,-2.34485e-003  ,2.05340e+002
209  ,-3.81050e+001  ,-2.01778e+002  ,-2.53969e-003  ,2.05345e+002
210  ,-3.81070e+001  ,-2.01782e+002  ,-2.65812e-003  ,2.05349e+002
211  ,-3.81072e+001  ,-2.01788e+002  ,-2.53760e-003  ,2.05355e+002
212  ,-3.87820e+001  ,-2.04307e+002  ,-2.74972e-003  ,2.07955e+002
213  ,-3.96327e+001  ,-2.07467e+002  ,-2.74131e-003  ,2.11218e+002
214  ,-4.07067e+001  ,-2.11434e+002  ,-2.67235e-003  ,2.15317e+002
215  ,-4.20654e+001  ,-2.16421e+002  ,-2.59596e-003  ,2.20471e+002
216  ,-4.50704e+001  ,-2.27328e+002  ,-2.45268e-003  ,2.31753e+002
217  ,-4.81530e+001  ,-2.38362e+002  ,-2.30944e-003  ,2.43177e+002
218  ,-4.95998e+001  ,-2.43491e+002  ,-2.22190e-003  ,2.48491e+002
219  ,-5.07680e+001  ,-2.47611e+002  ,-2.13061e-003  ,2.52762e+002
220  ,-5.17092e+001  ,-2.50918e+002  ,-2.06062e-003  ,2.56191e+002
221  ,-5.24662e+001  ,-2.53570e+002  ,-1.71107e-003  ,2.58941e+002
222  ,-5.24627e+001  ,-2.53568e+002  ,-1.89982e-003  ,2.58938e+002
223  ,-5.24607e+001  ,-2.53565e+002  ,-1.85218e-003  ,2.58935e+002
224  ,-5.24587e+001  ,-2.53561e+002  ,-1.74151e-003  ,2.58931e+002
225  ,-5.24566e+001  ,-2.53558e+002  ,-1.58763e-003  ,2.58927e+002
226  ,-5.24532e+001  ,-2.53551e+002  ,-1.24624e-003  ,2.58920e+002
227  ,-5.24514e+001  ,-2.53548e+002  ,-9.03548e-004  ,2.58916e+002
228  ,-5.24512e+001  ,-2.53547e+002  ,-7.46532e-004  ,2.58915e+002
229  ,-5.24512e+001  ,-2.53546e+002  ,-6.37345e-004  ,2.58915e+002
230  ,-5.24515e+001  ,-2.53546e+002  ,-5.99878e-004  ,2.58915e+002
231  ,-5.24539e+001  ,-2.53546e+002  ,-6.93373e-004  ,2.58915e+002
232  ,-5.16970e+001  ,-2.50894e+002  ,-5.26756e-004  ,2.56165e+002
233  ,-5.07558e+001  ,-2.47588e+002  ,-5.37568e-004  ,2.52737e+002
234  ,-4.95877e+001  ,-2.43468e+002  ,-5.57337e-004  ,2.48466e+002
235  ,-4.81411e+001  ,-2.38339e+002  ,-5.13485e-004  ,2.43152e+002
236  ,-4.50589e+001  ,-2.27306e+002  ,-3.68552e-004  ,2.31729e+002
237  ,-4.20544e+001  ,-2.16399e+002  ,-1.81023e-004  ,2.20448e+002
238  ,-4.06961e+001  ,-2.11413e+002  ,-1.33730e-004  ,2.15295e+002
239  ,-3.96223e+001  ,-2.07446e+002  ,-9.04169e-005  ,2.11196e+002
240  ,-3.87717e+001  ,-2.04287e+002  ,-1.10563e-004  ,2.07933e+002
241  ,-7.14967e+001  ,-3.18516e+002  ,1.43889e-003  ,3.26442e+002
242  ,-7.14955e+001  ,-3.18513e+002  ,1.51205e-003  ,3.26439e+002
243  ,-7.14937e+001  ,-3.18510e+002  ,1.45994e-003  ,3.26435e+002
244  ,-7.14914e+001  ,-3.18506e+002  ,1.39434e-003  ,3.26430e+002
245  ,-7.14887e+001  ,-3.18500e+002  ,1.32657e-003  ,3.26425e+002
246  ,-7.14833e+001  ,-3.18489e+002  ,1.22768e-003  ,3.26413e+002
247  ,-7.14781e+001  ,-3.18478e+002  ,1.21622e-003  ,3.26401e+002
248  ,-7.14756e+001  ,-3.18473e+002  ,1.24268e-003  ,3.26395e+002
249  ,-7.14737e+001  ,-3.18469e+002  ,1.27799e-003  ,3.26391e+002
250  ,-7.14720e+001  ,-3.18466e+002  ,1.35088e-003  ,3.26387e+002
251  ,-7.14703e+001  ,-3.18464e+002  ,1.46754e-003  ,3.26385e+002
252  ,-7.22928e+001  ,-3.21215e+002  ,1.25178e-003  ,3.29249e+002
253  ,-7.33236e+001  ,-3.24656e+002  ,1.15398e-003  ,3.32833e+002
254  ,-7.46158e+001  ,-3.28963e+002  ,1.17387e-003  ,3.37319e+002
255  ,-7.62361e+001  ,-3.34355e+002  ,1.43810e-003  ,3.42936e+002
256  ,-7.97656e+001  ,-3.46067e+002  ,2.22176e-003  ,3.55141e+002
257  ,-8.33143e+001  ,-3.57807e+002  ,2.95392e-003  ,3.67378e+002
258  ,-8.49559e+001  ,-3.63228e+002  ,3.04710e-003  ,3.73031e+002
259  ,-8.62708e+001  ,-3.67567e+002  ,2.91051e-003  ,3.77556e+002
260  ,-8.73235e+001  ,-3.71039e+002  ,2.65023e-003  ,3.81177e+002
261  ,-8.81660e+001  ,-3.73818e+002  ,2.35816e-003  ,3.84074e+002
262  ,-8.81677e+001  ,-3.73821e+002  ,2.39412e-003  ,3.84078e+002
263  ,-8.81699e+001  ,-3.73826e+002  ,2.39803e-003  ,3.84083e+002
264  ,-8.81726e+001  ,-3.73831e+002  ,2.34595e-003  ,3.84089e+002
265  ,-8.81757e+001  ,-3.73838e+002  ,2.21069e-003  ,3.84096e+002
