19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
80  ,-9.71210e-006  ,-1.37736e-005  ,2.17519e-005  ,3.09032e-005  ,2.02644e-006  ,1.40015e-005
81  ,-1.06352e-003  ,3.00372e-004  ,3.94269e-004  ,5.24582e-004  ,-1.39638e-003  ,3.55746e-004
82  ,1.90323e-004  ,2.14900e-005  ,-1.07179e-004  ,-5.94237e-004  ,-2.92680e-004  ,5.45348e-004
83  ,-1.66461e-005  ,-9.54795e-005  ,5.40305e-005  ,3.31571e-004  ,-7.81274e-005  ,3.46017e-004
84  ,1.04413e-004  ,1.37194e-005  ,-6.49363e-005  ,-2.14927e-004  ,1.68611e-004  ,-1.44591e-004
85  ,5.69313e-005  ,1.55398e-005  ,-4.14851e-005  ,-1.30172e-004  ,9.89056e-005  ,-8.21960e-005
86  ,5.21586e-008  ,-2.32561e-007  ,8.11749e-008  ,4.89291e-007  ,-1.18258e-007  ,-6.18803e-007
87  ,-1.32446e-006  ,3.37425e-006  ,-8.15805e-006  ,-2.01609e-006  ,1.22445e-005  ,-1.69179e-006
88  ,-3.37324e-004  ,1.16030e-004  ,1.28269e-004  ,-3.06969e-005  ,3.70933e-004  ,1.18405e-004
89  ,-7.35061e-004  ,2.48635e-004  ,2.60776e-004  ,-5.52875e-005  ,9.03888e-004  ,2.13005e-004
90  ,1.17414e-004  ,2.39774e-005  ,-7.77944e-005  ,-2.72699e-004  ,-1.87181e-004  ,2.04933e-004
91  ,2.77094e-004  ,-1.32934e-004  ,-7.50032e-005  ,1.74677e-005  ,-3.60961e-004  ,-1.76372e-004
92  ,1.23217e-004  ,2.19779e-005  ,-6.84918e-005  ,-2.84315e-004  ,-2.03733e-004  ,2.14253e-004
93  ,4.41262e-004  ,-1.53309e-005  ,-2.32095e-004  ,-6.71071e-004  ,-6.49847e-004  ,3.99193e-004
94  ,-1.22753e-004  ,-1.71997e-005  ,7.45369e-005  ,2.55843e-004  ,1.92821e-004  ,-1.81127e-004
95  ,-3.69682e-005  ,-9.42643e-005  ,6.80997e-005  ,3.93798e-004  ,1.10974e-004  ,-3.75340e-004
96  ,2.08688e-005  ,2.88475e-005  ,-2.29703e-005  ,-1.19256e-004  ,5.58896e-005  ,-1.06640e-004
97  ,1.49540e-004  ,7.87100e-006  ,-6.35884e-005  ,-2.99638e-004  ,3.01998e-004  ,-1.92404e-004
98  ,-6.86616e-005  ,2.46281e-005  ,1.23317e-005  ,7.90475e-005  ,-1.21484e-004  ,2.98835e-005
99  ,-3.86679e-005  ,-7.37081e-006  ,1.48922e-005  ,1.09047e-004  ,-8.91269e-005  ,8.33777e-005
100  ,-4.95453e-005  ,-1.21592e-006  ,1.47298e-005  ,1.03365e-004  ,-1.06691e-004  ,8.13608e-005
101  ,-1.31183e-004  ,-1.13638e-005  ,4.78905e-005  ,3.03500e-004  ,-2.92875e-004  ,2.13248e-004
102  ,4.73750e-007  ,-2.35572e-005  ,1.31221e-005  ,6.15062e-005  ,9.30984e-006  ,-6.09364e-005
103  ,4.28847e-005  ,-1.78490e-005  ,-1.36887e-005  ,-2.38385e-005  ,-6.10777e-005  ,-1.30133e-005
104  ,-5.87663e-005  ,-1.60313e-005  ,4.33430e-005  ,1.26196e-004  ,9.02646e-005  ,-7.68512e-005
105  ,-2.98663e-005  ,7.38996e-006  ,1.41240e-005  ,3.24472e-005  ,4.48784e-005  ,-3.40093e-006
106  ,-7.22656e-005  ,-1.18963e-007  ,4.30184e-005  ,1.13577e-004  ,1.10651e-004  ,-5.14507e-005
107  ,5.69078e-005  ,1.52713e-005  ,-4.17900e-005  ,-1.29782e-004  ,-9.75626e-005  ,8.14271e-005
108  ,1.85490e-004  ,2.90421e-005  ,-1.14488e-004  ,-3.87852e-004  ,-2.96408e-004  ,2.51045e-004
109  ,5.82924e-005  ,-5.93058e-005  ,-7.27704e-007  ,9.38923e-005  ,-5.46395e-005  ,-1.24876e-004
110  ,3.66423e-004  ,-4.26975e-005  ,-1.96419e-004  ,-4.16400e-004  ,-4.83203e-004  ,1.65560e-004
111  ,1.85143e-004  ,-6.35643e-005  ,-8.65979e-005  ,-6.38349e-005  ,-1.62753e-004  ,-4.36567e-005
112  ,-1.18951e-004  ,1.10988e-004  ,1.29371e-005  ,-1.69827e-004  ,1.03831e-004  ,2.30844e-004
113  ,-2.21848e-004  ,3.16482e-006  ,1.26372e-004  ,3.27603e-004  ,3.20023e-004  ,-1.71942e-004
114  ,2.48533e-004  ,3.23190e-005  ,-1.56465e-004  ,-4.76631e-004  ,3.89088e-004  ,-2.94021e-004
