19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
125  ,7.70609e-002  ,-6.26028e-001  ,7.37609e-003  ,6.30796e-001
126  ,5.58182e-002  ,-3.20329e-001  ,7.02685e-003  ,3.25232e-001
127  ,3.72676e-002  ,-1.59479e-001  ,5.57542e-003  ,1.63870e-001
128  ,2.11252e-002  ,-7.35393e-002  ,4.15618e-003  ,7.66262e-002
129  ,1.12307e-002  ,-3.22356e-002  ,3.16797e-003  ,3.42826e-002
130  ,1.11973e-002  ,-1.60425e-002  ,1.74782e-003  ,1.96417e-002
131  ,2.87068e-003  ,-7.58691e-003  ,1.79418e-003  ,8.30789e-003
132  ,1.04245e-003  ,-3.19654e-003  ,9.68924e-004  ,3.49906e-003
133  ,2.24561e-004  ,-6.40333e-004  ,2.97021e-004  ,7.40726e-004
134  ,8.41829e-006  ,-3.60950e-005  ,2.61736e-005  ,4.53737e-005
135  ,-4.25481e-006  ,1.09023e-005  ,-2.87205e-006  ,1.20504e-005
136  ,5.56664e-007  ,-1.23247e-006  ,-2.96663e-008  ,1.35268e-006
137  ,-4.07681e-006  ,1.14400e-005  ,2.61927e-006  ,1.24239e-005
138  ,7.74329e-006  ,-2.01995e-005  ,-2.16818e-005  ,3.06281e-005
139  ,1.68305e-004  ,-6.38191e-004  ,-2.59852e-004  ,7.09322e-004
140  ,8.07650e-004  ,-2.84487e-003  ,-8.86055e-004  ,3.08718e-003
141  ,2.69307e-003  ,-8.14119e-003  ,-1.61182e-003  ,8.72523e-003
142  ,1.09395e-002  ,-1.65736e-002  ,-1.84266e-003  ,1.99437e-002
143  ,2.70678e-002  ,-3.24052e-002  ,-4.14181e-003  ,4.24255e-002
144  ,3.98140e-002  ,-7.72954e-002  ,-3.71680e-003  ,8.70261e-002
145  ,5.56256e-002  ,-1.68521e-001  ,-2.41775e-003  ,1.77480e-001
146  ,7.34927e-002  ,-3.35797e-001  ,-1.75006e-003  ,3.43750e-001
147  ,1.05925e-001  ,-8.90302e-001  ,8.06406e-005  ,8.96581e-001
148  ,1.24919e-001  ,-1.70485e+000  ,7.33274e-004  ,1.70942e+000
149  ,1.29216e-001  ,-2.17063e+000  ,1.55941e-003  ,2.17448e+000
150  ,1.29060e-001  ,-2.58077e+000  ,9.51112e-004  ,2.58400e+000
151  ,1.27886e-001  ,-2.93290e+000  ,7.80557e-004  ,2.93569e+000
152  ,1.22067e-001  ,-3.23044e+000  ,-5.22884e-004  ,3.23274e+000
153  ,1.27313e-001  ,-2.93369e+000  ,-1.52184e-003  ,2.93645e+000
154  ,1.28445e-001  ,-2.58149e+000  ,-1.50896e-003  ,2.58468e+000
155  ,1.28722e-001  ,-2.17122e+000  ,-1.88223e-003  ,2.17504e+000
156  ,1.24664e-001  ,-1.70562e+000  ,-1.72972e-003  ,1.71017e+000
157  ,1.05202e-001  ,-8.91169e-001  ,-9.82796e-004  ,8.97357e-001
158  ,7.26565e-002  ,-3.36258e-001  ,1.05160e-003  ,3.44020e-001
159  ,5.52101e-002  ,-1.68680e-001  ,1.74157e-003  ,1.77494e-001
160  ,3.91131e-002  ,-7.74264e-002  ,3.26514e-003  ,8.68064e-002
161  ,2.59380e-002  ,-3.23785e-002  ,4.06283e-003  ,4.16851e-002
162  ,6.11874e-003  ,-1.44300e-002  ,1.25759e-003  ,1.57241e-002
163  ,5.56259e-003  ,-1.42515e-002  ,-1.23562e-003  ,1.53484e-002
164  ,1.11760e-002  ,-3.22800e-002  ,-3.36207e-003  ,3.43250e-002
165  ,2.10745e-002  ,-7.32983e-002  ,-4.59706e-003  ,7.64062e-002
166  ,3.65958e-002  ,-1.59276e-001  ,-6.07988e-003  ,1.63539e-001
167  ,5.51695e-002  ,-3.20177e-001  ,-7.50830e-003  ,3.24982e-001
168  ,7.63603e-002  ,-6.25719e-001  ,-8.35664e-003  ,6.30417e-001
169  ,9.47708e-002  ,-1.03344e+000  ,-9.98500e-003  ,1.03783e+000
170  ,1.07096e-001  ,-1.54161e+000  ,-1.07552e-002  ,1.54537e+000
171  ,1.12800e-001  ,-2.14770e+000  ,-1.04248e-002  ,2.15069e+000
172  ,1.13965e-001  ,-2.66767e+000  ,-1.12527e-002  ,2.67013e+000
173  ,1.10450e-001  ,-3.12301e+000  ,-1.03882e-002  ,3.12498e+000
174  ,1.05682e-001  ,-3.51216e+000  ,-8.98106e-003  ,3.51376e+000
175  ,1.08606e-001  ,-3.84305e+000  ,-6.04035e-003  ,3.84459e+000
176  ,1.10736e-001  ,-4.16253e+000  ,-7.60323e-003  ,4.16400e+000
177  ,1.02445e-001  ,-4.58663e+000  ,-7.46606e-003  ,4.58778e+000
178  ,8.92013e-002  ,-5.14992e+000  ,-5.69165e-003  ,5.15070e+000
179  ,6.59988e-002  ,-5.90349e+000  ,-5.02778e-003  ,5.90386e+000
180  ,2.24941e-002  ,-7.08044e+000  ,-2.74048e-003  ,7.08047e+000
181  ,-3.45704e-002  ,-8.36653e+000  ,-9.07731e-004  ,8.36660e+000
182  ,-1.07757e-001  ,-9.75837e+000  ,-8.72683e-004  ,9.75897e+000
183  ,-1.95362e-001  ,-1.12536e+001  ,2.87620e-004  ,1.12553e+001
184  ,-2.66103e-001  ,-1.23547e+001  ,7.76933e-004  ,1.23575e+001
185  ,-3.28790e-001  ,-1.32695e+001  ,4.35304e-004  ,1.32736e+001
186  ,-3.82263e-001  ,-1.40229e+001  ,5.87934e-004  ,1.40281e+001
187  ,-4.29546e-001  ,-1.46387e+001  ,-1.97843e-005  ,1.46450e+001
188  ,-3.82171e-001  ,-1.40228e+001  ,-7.48451e-004  ,1.40280e+001
189  ,-3.28169e-001  ,-1.32689e+001  ,-1.20571e-003  ,1.32729e+001
190  ,-2.66528e-001  ,-1.23536e+001  ,-1.07629e-003  ,1.23565e+001
191  ,-1.95485e-001  ,-1.12520e+001  ,-5.98972e-004  ,1.12537e+001
192  ,-1.07776e-001  ,-9.75620e+000  ,3.96018e-004  ,9.75679e+000
193  ,-3.48355e-002  ,-8.36423e+000  ,1.15816e-003  ,8.36430e+000
194  ,2.28313e-002  ,-7.07810e+000  ,3.04255e-003  ,7.07814e+000
195  ,6.63401e-002  ,-5.90124e+000  ,5.13129e-003  ,5.90161e+000
196  ,8.93448e-002  ,-5.14773e+000  ,6.20282e-003  ,5.14850e+000
197  ,1.02648e-001  ,-4.58477e+000  ,7.74126e-003  ,4.58593e+000
198  ,1.10276e-001  ,-4.16113e+000  ,7.91352e-003  ,4.16260e+000
199  ,1.07760e-001  ,-3.84144e+000  ,5.80833e-003  ,3.84296e+000
200  ,1.06820e-001  ,-3.51128e+000  ,8.93587e-003  ,3.51291e+000
201  ,1.10514e-001  ,-3.12251e+000  ,9.57051e-003  ,3.12448e+000
202  ,1.14083e-001  ,-2.66768e+000  ,1.07362e-002  ,2.67014e+000
203  ,1.13330e-001  ,-2.14822e+000  ,9.84238e-003  ,2.15123e+000
204  ,1.07795e-001  ,-1.54233e+000  ,1.01157e-002  ,1.54613e+000
205  ,9.56203e-002  ,-1.03448e+000  ,9.10238e-003  ,1.03893e+000
206  ,7.72873e-002  ,-6.27225e-001  ,7.23471e-003  ,6.32010e-001
207  ,5.59693e-002  ,-3.21347e-001  ,6.76052e-003  ,3.26255e-001
208  ,3.73885e-002  ,-1.60334e-001  ,5.50397e-003  ,1.64727e-001
209  ,2.12262e-002  ,-7.40855e-002  ,4.07584e-003  ,7.71740e-002
210  ,1.12914e-002  ,-3.26739e-002  ,3.08443e-003  ,3.47073e-002
211  ,1.10920e-002  ,-1.65529e-002  ,1.69578e-003  ,1.99977e-002
212  ,2.93205e-003  ,-7.81664e-003  ,1.76279e-003  ,8.53254e-003
213  ,8.71441e-004  ,-2.80123e-003  ,9.23483e-004  ,3.07557e-003
214  ,1.71474e-004  ,-5.72248e-004  ,2.74876e-004  ,6.57592e-004
215  ,3.32503e-006  ,-1.79335e-005  ,2.25778e-005  ,2.90246e-005
216  ,-4.35486e-006  ,1.13264e-005  ,-3.25510e-006  ,1.25638e-005
217  ,6.38942e-007  ,-1.39359e-006  ,-2.87248e-008  ,1.53335e-006
218  ,-2.73443e-006  ,9.70484e-006  ,3.53787e-006  ,1.06854e-005
219  ,3.82893e-006  ,-1.19248e-005  ,-1.94611e-005  ,2.31430e-005
220  ,1.55720e-004  ,-6.17894e-004  ,-2.34108e-004  ,6.78858e-004
221  ,7.32607e-004  ,-2.68883e-003  ,-8.46211e-004  ,2.91249e-003
222  ,2.20594e-003  ,-7.69181e-003  ,-1.63033e-003  ,8.16628e-003
223  ,1.14486e-002  ,-1.67410e-002  ,-1.66623e-003  ,2.03497e-002
224  ,2.73578e-002  ,-3.27602e-002  ,-4.16596e-003  ,4.28839e-002
225  ,4.00311e-002  ,-7.79569e-002  ,-3.78300e-003  ,8.77160e-002
226  ,5.61591e-002  ,-1.69460e-001  ,-2.35073e-003  ,1.78539e-001
227  ,7.36191e-002  ,-3.37022e-001  ,-1.96415e-003  ,3.44975e-001
228  ,1.05864e-001  ,-8.91121e-001  ,1.53405e-005  ,8.97387e-001
229  ,1.24961e-001  ,-1.70480e+000  ,9.04697e-004  ,1.70937e+000
230  ,1.29076e-001  ,-2.17017e+000  ,1.60036e-003  ,2.17401e+000
231  ,1.28977e-001  ,-2.57987e+000  ,1.10975e-003  ,2.58309e+000
232  ,1.27512e-001  ,-2.93178e+000  ,7.34391e-004  ,2.93456e+000
233  ,1.22286e-001  ,-3.22850e+000  ,-3.46417e-004  ,3.23082e+000
234  ,1.27200e-001  ,-2.93197e+000  ,-1.37529e-003  ,2.93473e+000
235  ,1.28409e-001  ,-2.57975e+000  ,-1.00604e-003  ,2.58294e+000
236  ,1.28674e-001  ,-2.16988e+000  ,-1.75071e-003  ,2.17369e+000
237  ,1.24657e-001  ,-1.70450e+000  ,-1.41974e-003  ,1.70906e+000
238  ,1.05350e-001  ,-8.90438e-001  ,-8.43695e-004  ,8.96649e-001
239  ,7.25764e-002  ,-3.36278e-001  ,1.54876e-003  ,3.44025e-001
240  ,5.53828e-002  ,-1.68916e-001  ,2.00436e-003  ,1.77775e-001
241  ,3.92622e-002  ,-7.77110e-002  ,3.42949e-003  ,8.71338e-002
242  ,2.60912e-002  ,-3.26361e-002  ,4.19331e-003  ,4.19934e-002
243  ,5.89413e-003  ,-1.43350e-002  ,9.84058e-004  ,1.55306e-002
