20:21, Friday, January 18, 2019
Study name:Static 3 triangle torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
141  ,3.64186e-004  ,-1.25722e-004  ,-1.44758e-004  ,-1.35782e-004  ,-3.50841e-005  ,-4.34638e-005
142  ,9.69323e-004  ,-2.46214e-004  ,-3.83387e-004  ,-7.58850e-004  ,-1.30870e-004  ,-3.51038e-005
143  ,2.30955e-004  ,3.58691e-006  ,-1.33629e-004  ,-4.06995e-004  ,-5.76173e-004  ,5.33363e-004
144  ,2.17619e-004  ,-9.75631e-005  ,-4.99117e-005  ,-1.46745e-004  ,-2.34616e-004  ,-1.19254e-004
145  ,5.03892e-004  ,-2.16099e-004  ,-7.35215e-005  ,-1.19689e-004  ,-8.33382e-004  ,-1.00476e-005
146  ,-3.02248e-004  ,1.43215e-004  ,2.57914e-006  ,-8.33133e-005  ,3.53161e-004  ,-4.78934e-005
147  ,-3.10680e-004  ,1.87608e-004  ,-7.20434e-005  ,-9.66652e-005  ,7.53331e-004  ,9.67222e-005
148  ,2.81006e-004  ,-1.37492e-004  ,4.46529e-006  ,-9.62380e-005  ,-3.14135e-004  ,-5.15461e-005
149  ,1.16734e-006  ,-7.79118e-006  ,-3.07011e-006  ,-1.77854e-005  ,1.42788e-006  ,6.60028e-005
150  ,-1.74435e-003  ,5.20760e-004  ,6.51657e-004  ,5.11129e-004  ,3.44825e-005  ,1.62790e-005
151  ,6.15049e-004  ,-2.01304e-004  ,-1.99282e-004  ,-1.42193e-004  ,-4.19174e-005  ,1.38703e-004
152  ,1.74457e-003  ,-5.31618e-004  ,-6.31819e-004  ,-5.24048e-004  ,-9.95351e-005  ,1.15760e-005
153  ,-5.94761e-004  ,2.02098e-004  ,2.19113e-004  ,7.46976e-005  ,-2.62639e-005  ,1.21368e-005
154  ,5.69011e-004  ,-1.51255e-004  ,-2.21729e-004  ,-2.26014e-004  ,-7.42347e-005  ,-1.22632e-004
155  ,-4.88819e-005  ,-2.96854e-005  ,5.24611e-005  ,1.65766e-004  ,3.30622e-005  ,-7.34943e-007
156  ,1.74817e-003  ,-6.21279e-004  ,-4.92654e-004  ,-2.02620e-005  ,-4.49064e-005  ,7.30847e-006
157  ,-2.73013e-004  ,9.29427e-005  ,7.46241e-005  ,1.51288e-004  ,1.35499e-005  ,1.71919e-005
158  ,-3.06605e-004  ,1.28756e-004  ,4.50552e-005  ,1.32859e-004  ,9.06434e-005  ,2.19015e-004
159  ,2.54996e-004  ,-9.64139e-005  ,-5.66268e-005  ,1.24190e-004  ,-4.32637e-005  ,2.79782e-004
160  ,-6.40473e-004  ,2.16506e-004  ,1.88746e-004  ,2.24869e-006  ,5.65482e-005  ,6.81497e-005
161  ,-1.71255e-003  ,6.08544e-004  ,4.74887e-004  ,8.80459e-005  ,1.13873e-004  ,3.48056e-005
162  ,1.99764e-004  ,-7.63710e-005  ,-4.95173e-005  ,7.51282e-005  ,-5.07402e-006  ,8.49474e-005
163  ,-6.39455e-004  ,1.48593e-004  ,2.58245e-004  ,5.55066e-004  ,2.91842e-004  ,-3.52319e-005
164  ,3.04991e-004  ,-3.41484e-005  ,-1.40268e-004  ,-4.58361e-004  ,-3.50146e-005  ,4.81786e-006
165  ,-9.51890e-004  ,1.96333e-004  ,3.71635e-004  ,9.34761e-004  ,2.33593e-004  ,-7.43435e-005
166  ,5.49051e-004  ,-8.01037e-005  ,-2.43387e-004  ,-6.54002e-004  ,-6.91728e-005  ,1.04224e-004
167  ,6.10133e-004  ,-6.48712e-005  ,-2.80847e-004  ,-8.15147e-004  ,-1.83844e-004  ,1.37567e-004
168  ,8.79584e-006  ,2.90559e-005  ,-2.79780e-005  ,-1.09613e-004  ,7.95420e-005  ,7.65165e-005
169  ,-2.04423e-004  ,-2.34985e-005  ,1.11116e-004  ,4.18154e-004  ,2.38495e-005  ,-1.81708e-005
170  ,3.04947e-004  ,-3.00150e-005  ,-1.35413e-004  ,-4.32084e-004  ,-1.41859e-005  ,9.20877e-006
171  ,-1.02189e-004  ,-1.60035e-005  ,6.10747e-005  ,2.07215e-004  ,2.55798e-005  ,-5.20489e-006
172  ,1.79692e-004  ,1.86254e-005  ,-9.72469e-005  ,-3.65873e-004  ,-4.35918e-005  ,2.44486e-005
173  ,5.70429e-006  ,-5.60590e-006  ,7.30549e-008  ,7.84580e-006  ,9.74060e-007  ,1.84050e-005
174  ,-7.31840e-004  ,1.40475e-004  ,3.17674e-004  ,6.67232e-004  ,-4.60604e-005  ,-5.52514e-005
175  ,-8.63611e-004  ,2.14265e-004  ,3.23923e-004  ,6.99859e-004  ,3.34467e-005  ,-1.76484e-005
176  ,-7.07169e-005  ,3.67174e-005  ,1.50696e-005  ,-3.13723e-005  ,-5.01605e-006  ,-1.81548e-005
177  ,1.12224e-003  ,-2.27732e-004  ,-4.71899e-004  ,-1.05046e-003  ,6.91573e-005  ,-8.21264e-005
