20:20, Friday, January 18, 2019
Study name:Static 3 triangle torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
256  ,-1.26374e+001  ,-9.49776e+001  ,1.12027e-001  ,9.58147e+001
257  ,-1.23909e+001  ,-9.37650e+001  ,1.08582e-001  ,9.45802e+001
258  ,-1.21999e+001  ,-9.27990e+001  ,1.07388e-001  ,9.35976e+001
259  ,-1.41574e+001  ,-9.23997e+001  ,1.23793e-001  ,9.34781e+001
260  ,-1.43624e+001  ,-9.33600e+001  ,1.27353e-001  ,9.44583e+001
261  ,-1.46166e+001  ,-9.45693e+001  ,1.30052e-001  ,9.56922e+001
262  ,-1.49372e+001  ,-9.60889e+001  ,1.33764e-001  ,9.72430e+001
263  ,-1.51638e+001  ,-9.71582e+001  ,1.36409e-001  ,9.83345e+001
264  ,-1.53920e+001  ,-9.82313e+001  ,1.39225e-001  ,9.94300e+001
265  ,-1.57200e+001  ,-9.97684e+001  ,1.43264e-001  ,1.00999e+002
266  ,-1.59842e+001  ,-1.01003e+002  ,1.46788e-001  ,1.02260e+002
267  ,-1.03353e+001  ,-8.32064e+001  ,8.22990e-002  ,8.38459e+001
268  ,-1.22303e+001  ,-8.28334e+001  ,9.46008e-002  ,8.37315e+001
269  ,-1.24181e+001  ,-8.37928e+001  ,9.74600e-002  ,8.47080e+001
270  ,-1.26568e+001  ,-8.49961e+001  ,1.01439e-001  ,8.59334e+001
271  ,-1.29582e+001  ,-8.65080e+001  ,1.06590e-001  ,8.74732e+001
272  ,-1.31716e+001  ,-8.75728e+001  ,1.10132e-001  ,8.85579e+001
273  ,-1.33868e+001  ,-8.86420e+001  ,1.13782e-001  ,8.96472e+001
274  ,-1.36971e+001  ,-9.01753e+001  ,1.18438e-001  ,9.12097e+001
275  ,-1.39491e+001  ,-9.14086e+001  ,1.22343e-001  ,9.24669e+001
276  ,-1.20067e+001  ,-9.18014e+001  ,1.03913e-001  ,9.25833e+001
277  ,-1.17631e+001  ,-9.05646e+001  ,1.01128e-001  ,9.13254e+001
278  ,-1.14619e+001  ,-8.90274e+001  ,9.74461e-002  ,8.97622e+001
279  ,-1.12531e+001  ,-8.79556e+001  ,9.47807e-002  ,8.86726e+001
280  ,-1.10460e+001  ,-8.68882e+001  ,9.19417e-002  ,8.75876e+001
281  ,-1.07534e+001  ,-8.53726e+001  ,8.81840e-002  ,8.60472e+001
282  ,-1.05216e+001  ,-8.41662e+001  ,8.51248e-002  ,8.48214e+001
283  ,-1.31592e-002  ,-2.19590e-002  ,-2.25645e-003  ,2.56992e-002
284  ,-2.83351e-004  ,-2.04720e-002  ,-1.04798e-004  ,2.04742e-002
285  ,1.23122e-002  ,-2.19160e-002  ,2.05907e-003  ,2.52218e-002
286  ,2.01685e-002  ,-3.81266e-002  ,3.47488e-003  ,4.32722e-002
287  ,2.78347e-002  ,-6.65368e-002  ,3.84877e-003  ,7.22270e-002
288  ,3.71921e-002  ,-1.15185e-001  ,3.83468e-003  ,1.21101e-001
289  ,4.86730e-002  ,-1.96460e-001  ,3.62315e-003  ,2.02432e-001
290  ,7.03605e-002  ,-4.27440e-001  ,2.89514e-003  ,4.33202e-001
291  ,1.05014e-001  ,-1.16517e+000  ,6.22283e-004  ,1.16990e+000
292  ,1.21653e-001  ,-2.36825e+000  ,-2.53255e-003  ,2.37137e+000
293  ,1.07420e-001  ,-3.99865e+000  ,-5.80039e-003  ,4.00010e+000
294  ,5.26665e-002  ,-6.05469e+000  ,-8.54883e-003  ,6.05492e+000
295  ,-3.46968e-002  ,-8.17694e+000  ,-9.96207e-003  ,8.17702e+000
296  ,-1.64966e-001  ,-1.06102e+001  ,-1.00572e-002  ,1.06115e+001
297  ,-3.43239e-001  ,-1.33478e+001  ,-8.41837e-003  ,1.33522e+001
298  ,-6.15470e-001  ,-1.68891e+001  ,-3.72888e-003  ,1.69003e+001
299  ,-7.79877e-001  ,-1.88044e+001  ,-1.55511e-004  ,1.88206e+001
300  ,-9.25479e-001  ,-2.04041e+001  ,3.37406e-003  ,2.04250e+001
301  ,-1.05118e+000  ,-2.17260e+001  ,6.60509e-003  ,2.17514e+001
302  ,-1.15725e+000  ,-2.28098e+001  ,9.24703e-003  ,2.28392e+001
303  ,-2.25145e+000  ,-2.26888e+001  ,-4.50175e-003  ,2.28002e+001
304  ,-2.12085e+000  ,-2.16101e+001  ,-8.26158e-003  ,2.17139e+001
305  ,-1.96552e+000  ,-2.02946e+001  ,-1.14698e-002  ,2.03896e+001
306  ,-1.78212e+000  ,-1.87029e+001  ,-1.48207e-002  ,1.87876e+001
307  ,-1.56944e+000  ,-1.67972e+001  ,-1.81298e-002  ,1.68704e+001
308  ,-1.19752e+000  ,-1.32742e+001  ,-2.21416e-002  ,1.33282e+001
309  ,-9.30365e-001  ,-1.05513e+001  ,-2.33073e-002  ,1.05922e+001
310  ,-7.08987e-001  ,-8.13129e+000  ,-2.26815e-002  ,8.16217e+000
311  ,-5.28727e-001  ,-6.02081e+000  ,-2.07424e-002  ,6.04402e+000
