19:54, Thursday, January 17, 2019
Study name:Static 2 Filled Compression
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
11375  ,-2.00831e+004  ,-2.15057e+000  ,7.59170e+001  ,8.44823e-001  ,-2.14061e+002  ,-7.33111e-001
11376  ,-2.01168e+004  ,-3.47783e+000  ,6.87753e+001  ,-5.53468e-001  ,-2.06642e+002  ,-7.52078e-001
11377  ,-2.00727e+004  ,-2.41326e+000  ,6.83712e+001  ,-8.49501e-001  ,-2.19420e+002  ,-7.76575e-001
11378  ,-2.00575e+004  ,-2.80001e-001  ,6.46446e+001  ,-4.97910e-001  ,-2.22947e+002  ,1.47088e-001
11379  ,-2.00875e+004  ,-2.33023e+000  ,6.78307e+001  ,6.73403e-001  ,-2.15082e+002  ,1.58190e+000
11380  ,-2.00423e+004  ,-2.64234e+000  ,6.25266e+001  ,5.48045e-001  ,-2.26683e+002  ,-6.89057e-001
11381  ,-2.00262e+004  ,-6.82247e-001  ,5.98653e+001  ,2.25152e-001  ,-2.29550e+002  ,-9.45177e-001
11382  ,-2.00605e+004  ,-1.41013e+000  ,6.02967e+001  ,3.37828e-001  ,-2.23885e+002  ,1.11048e-001
11383  ,-2.00128e+004  ,-2.46804e+000  ,5.32407e+001  ,-1.37683e+000  ,-2.32809e+002  ,6.52896e-001
11384  ,-1.99974e+004  ,-3.33850e+000  ,4.75305e+001  ,-7.01307e-001  ,-2.33663e+002  ,1.39343e+000
11385  ,-2.00277e+004  ,-4.89959e+000  ,5.30971e+001  ,-7.64860e-002  ,-2.30429e+002  ,2.42104e+000
11386  ,-1.99755e+004  ,7.34775e-001  ,4.97204e+001  ,1.20546e+000  ,-2.35187e+002  ,7.06808e-001
11387  ,-1.99568e+004  ,-6.54364e-001  ,4.72355e+001  ,-6.49144e-001  ,-2.35123e+002  ,-3.96513e-003
11388  ,-1.99894e+004  ,-5.16998e-001  ,4.96790e+001  ,-7.39146e-001  ,-2.37573e+002  ,-1.62545e+000
11389  ,-1.99367e+004  ,-1.26849e+000  ,4.61343e+001  ,-5.35685e-001  ,-2.35072e+002  ,1.80776e-002
11390  ,-1.99177e+004  ,-1.85370e+000  ,4.27898e+001  ,-4.63225e-001  ,-2.31751e+002  ,3.63331e-001
11391  ,-1.99530e+004  ,-3.46359e+000  ,4.38588e+001  ,-1.28860e+000  ,-2.38407e+002  ,1.02004e+000
11392  ,-1.98960e+004  ,-1.91925e+000  ,3.97005e+001  ,-5.70374e-001  ,-2.30511e+002  ,7.92067e-001
11393  ,-1.98750e+004  ,9.48919e-001  ,3.74502e+001  ,-4.98313e-001  ,-2.25883e+002  ,8.27794e-001
11394  ,-1.99090e+004  ,8.74773e-001  ,4.45206e+001  ,7.72461e-002  ,-2.35527e+002  ,-1.35092e+000
11395  ,-1.98548e+004  ,-1.05760e+000  ,3.27206e+001  ,2.72002e-001  ,-2.20628e+002  ,-5.69811e-002
11396  ,-1.98362e+004  ,-2.93817e+000  ,2.87260e+001  ,7.95579e-001  ,-2.13680e+002  ,-5.80703e-001
11397  ,-1.98653e+004  ,2.48817e+000  ,3.58969e+001  ,5.46945e-001  ,-2.29027e+002  ,5.59798e-001
11398  ,-1.98166e+004  ,4.15242e-001  ,2.84483e+001  ,-7.31647e-001  ,-2.04904e+002  ,-4.38855e-001
11399  ,-1.97970e+004  ,-1.89357e+000  ,2.53571e+001  ,9.28499e-002  ,-1.95157e+002  ,1.86474e-001
11400  ,-1.98264e+004  ,-1.38871e+000  ,2.70384e+001  ,1.10256e+000  ,-2.14896e+002  ,6.91451e-001
11401  ,-1.97764e+004  ,-2.77111e+000  ,1.42496e+001  ,4.34854e-001  ,-1.85698e+002  ,1.70943e+000
11402  ,-1.97532e+004  ,1.96808e-001  ,1.04244e+001  ,-3.92543e-002  ,-1.70922e+002  ,-1.49098e+000
11403  ,-1.97805e+004  ,1.34082e+000  ,2.80378e+001  ,1.17045e+000  ,-1.98175e+002  ,-2.68516e-001
11404  ,-1.97255e+004  ,1.06661e+000  ,1.16711e+001  ,-6.44714e-001  ,-1.58476e+002  ,-1.17230e+000
11405  ,-1.97365e+004  ,-2.92889e+000  ,9.56961e+000  ,2.21036e-001  ,-1.76628e+002  ,6.30371e-001
11406  ,-1.97151e+004  ,3.60587e+000  ,1.73261e+001  ,2.61077e-001  ,-1.39983e+002  ,2.08598e+000
11407  ,-1.97050e+004  ,4.66101e-001  ,1.90560e+001  ,4.44279e-001  ,-1.24505e+002  ,-6.86708e-001
11408  ,-1.96967e+004  ,-6.56973e-001  ,1.11503e+001  ,-1.45043e+000  ,-1.05687e+002  ,3.99541e+000
11409  ,-1.96966e+004  ,5.55262e+000  ,1.47393e+001  ,-5.80298e-001  ,-1.43797e+002  ,-2.16068e+000
11410  ,-1.96831e+004  ,-5.02552e+000  ,6.07668e+000  ,9.43520e-002  ,-8.49320e+001  ,1.16532e+000
11411  ,-1.96704e+004  ,5.57078e+000  ,4.83093e+000  ,3.37946e+000  ,-5.99423e+001  ,1.50740e+000
11412  ,-1.96675e+004  ,3.32264e+000  ,1.25155e+001  ,-3.54370e-001  ,-1.01393e+002  ,1.38418e+000
11413  ,-1.96617e+004  ,-5.22073e+000  ,4.96831e+000  ,1.76690e+000  ,-3.59630e+001  ,-3.29565e+000
11414  ,-1.96196e+004  ,4.68989e+000  ,1.36549e+001  ,2.45164e+000  ,-5.55603e+001  ,1.53141e+000
11415  ,-1.95707e+004  ,-4.62689e-001  ,2.11635e+000  ,5.49851e-001  ,4.98533e+001  ,-2.21612e-002
11416  ,-1.95879e+004  ,4.18715e+000  ,6.51730e+000  ,-2.18452e-001  ,7.30851e+001  ,-6.71596e-001
11417  ,-1.96106e+004  ,4.80661e-001  ,5.71615e+000  ,-6.35515e-001  ,9.81785e+001  ,5.72068e-001
11418  ,-1.96304e+004  ,2.48801e+000  ,5.76195e+000  ,9.29204e-001  ,1.17489e+002  ,-4.00771e-001
11419  ,-1.95666e+004  ,1.36540e+000  ,2.89390e+000  ,-5.78199e-001  ,7.45107e+001  ,-6.03894e-001
11420  ,-1.96492e+004  ,1.20915e+000  ,1.39464e+001  ,7.96700e-001  ,1.34381e+002  ,2.83844e-001
11421  ,-1.96655e+004  ,4.74864e+000  ,2.28429e+001  ,1.34199e+000  ,1.46418e+002  ,-2.15065e-001
11422  ,-1.96098e+004  ,-5.31553e+000  ,7.26158e+000  ,-2.02156e-001  ,1.16581e+002  ,-6.88826e-001
11423  ,-1.96942e+004  ,1.56190e+000  ,2.43490e+001  ,7.99412e-002  ,1.61668e+002  ,1.65076e+000
11424  ,-1.97190e+004  ,-1.13003e+000  ,1.48560e+001  ,7.69866e-001  ,1.74719e+002  ,-2.44847e-001
11425  ,-1.96507e+004  ,1.69616e+000  ,2.39314e+001  ,3.76007e-001  ,1.48892e+002  ,1.31989e-001
11426  ,-1.97441e+004  ,-1.74733e+000  ,1.12881e+001  ,1.38845e-001  ,1.88317e+002  ,-2.79765e-001
11427  ,-1.97671e+004  ,1.10996e+000  ,1.32300e+001  ,5.99533e-001  ,2.00818e+002  ,-7.52695e-001
11428  ,-1.97054e+004  ,2.45331e+000  ,1.49076e+001  ,1.52457e-001  ,1.77859e+002  ,9.94460e-001
11429  ,-1.97908e+004  ,-3.14904e+000  ,2.23133e+001  ,3.91317e-001  ,2.10726e+002  ,-1.29514e-001
11430  ,-1.98107e+004  ,1.68606e+000  ,3.07889e+001  ,9.81174e-001  ,2.17877e+002  ,5.42976e-001
11431  ,-1.97607e+004  ,7.70082e-002  ,9.50472e+000  ,-7.42644e-001  ,2.03330e+002  ,-1.23622e+000
11432  ,-1.98335e+004  ,-1.24739e+000  ,3.19590e+001  ,3.23061e-001  ,2.25251e+002  ,-2.83507e-001
11433  ,-1.98532e+004  ,1.95467e+000  ,4.05953e+001  ,-8.52508e-001  ,2.29997e+002  ,1.24506e-001
11434  ,-1.98051e+004  ,-1.42957e+000  ,2.71472e+001  ,-9.65079e-002  ,2.20732e+002  ,-1.26879e+000
11435  ,-1.98792e+004  ,-5.35532e-001  ,4.51481e+001  ,-8.04669e-001  ,2.34961e+002  ,-1.34302e+000
11436  ,-1.99012e+004  ,-4.20712e-001  ,4.78911e+001  ,4.65719e-001  ,2.38124e+002  ,1.09045e+000
11437  ,-1.98530e+004  ,-1.34402e+000  ,3.42618e+001  ,5.82463e-001  ,2.34511e+002  ,6.91007e-001
11438  ,-1.99228e+004  ,-1.14208e+000  ,4.84976e+001  ,3.78767e-001  ,2.39496e+002  ,7.10135e-001
11439  ,-1.99428e+004  ,2.91790e-001  ,5.15882e+001  ,-1.11413e-001  ,2.40667e+002  ,1.51553e-001
11440  ,-1.98983e+004  ,8.90428e-001  ,4.66360e+001  ,-2.81244e-001  ,2.39912e+002  ,-5.42566e-001
11441  ,-1.99646e+004  ,1.74606e+000  ,5.64355e+001  ,1.12771e+000  ,2.41143e+002  ,3.52836e-003
11442  ,-1.99844e+004  ,-2.46610e-001  ,5.74214e+001  ,-8.69163e-002  ,2.38896e+002  ,-1.25358e-001
11443  ,-1.99427e+004  ,1.92585e+000  ,4.86618e+001  ,1.44161e-001  ,2.43326e+002  ,-6.54132e-001
11444  ,-2.00074e+004  ,1.23273e+000  ,5.35043e+001  ,5.28239e-001  ,2.37424e+002  ,4.08958e-001
11445  ,-2.00264e+004  ,-1.70956e+000  ,5.40985e+001  ,-2.32034e-001  ,2.33253e+002  ,-8.39601e-003
11446  ,-1.99880e+004  ,1.63494e+000  ,5.15312e+001  ,8.30434e-001  ,2.42265e+002  ,-3.97136e-001
11447  ,-2.00451e+004  ,4.54159e-001  ,5.53112e+001  ,-1.61264e+000  ,2.31075e+002  ,-3.66970e-001
11448  ,-2.00642e+004  ,-7.66390e-001  ,5.58406e+001  ,1.05564e+000  ,2.28208e+002  ,1.24950e-001
11449  ,-2.00338e+004  ,8.03502e-001  ,4.72334e+001  ,8.37684e-001  ,2.36380e+002  ,-2.38895e-002
11450  ,-2.00830e+004  ,-6.94234e-001  ,5.75293e+001  ,-3.11560e-001  ,2.24982e+002  ,-6.91237e-001
11451  ,-2.01037e+004  ,-3.33605e+000  ,5.46600e+001  ,9.62634e-001  ,2.18004e+002  ,5.51085e-002
11452  ,-2.00723e+004  ,1.57602e+000  ,4.88010e+001  ,7.59431e-001  ,2.30347e+002  ,-1.34615e+000
11453  ,-2.01188e+004  ,-1.35849e+000  ,5.38553e+001  ,1.34279e+000  ,2.10462e+002  ,5.73607e-001
11454  ,-2.01276e+004  ,-1.01223e+000  ,5.67231e+001  ,-1.49099e+000  ,2.03402e+002  ,3.58251e-001
11455  ,-2.01057e+004  ,-5.36169e+000  ,4.77438e+001  ,-5.82291e-001  ,2.18483e+002  ,-4.49651e-001
11456  ,-2.01428e+004  ,-3.38423e+000  ,5.39405e+001  ,-1.03585e+000  ,1.98085e+002  ,3.46186e-001
11457  ,-2.01563e+004  ,-1.63816e-001  ,5.35142e+001  ,-6.09598e-001  ,1.91316e+002  ,-8.37781e-001
11458  ,-2.01356e+004  ,3.34269e+000  ,4.91155e+001  ,-4.11674e-001  ,2.02778e+002  ,5.49211e-002
11459  ,-2.01692e+004  ,1.87735e+000  ,5.36195e+001  ,-3.69169e-001  ,1.85308e+002  ,-2.66185e-001
11460  ,-2.01819e+004  ,1.26795e+000  ,5.36635e+001  ,8.65556e-002  ,1.77511e+002  ,-9.26278e-002
11461  ,-2.01685e+004  ,-4.92547e-001  ,4.16750e+001  ,-5.98568e-002  ,1.90954e+002  ,2.85332e-001
11462  ,-2.01939e+004  ,-1.60361e+000  ,5.42895e+001  ,-8.27448e-001  ,1.67623e+002  ,2.09021e-002
11463  ,-2.02026e+004  ,3.60206e-001  ,6.05017e+001  ,-3.43321e-001  ,1.58594e+002  ,-2.34746e-001
11464  ,-2.01941e+004  ,3.83848e-002  ,4.27584e+001  ,5.89639e-001  ,1.77215e+002  ,2.85609e-001
11465  ,-2.02126e+004  ,-2.93641e-002  ,5.81963e+001  ,-3.11156e-001  ,1.49580e+002  ,7.04640e-001
11466  ,-2.02213e+004  ,2.22247e-001  ,5.40661e+001  ,1.37877e-002  ,1.39257e+002  ,-2.61025e-002
11467  ,-2.02131e+004  ,1.03204e+000  ,4.81681e+001  ,-1.70206e-001  ,1.57637e+002  ,-5.20841e-001
11468  ,-2.02270e+004  ,-6.13431e-002  ,5.57224e+001  ,1.25440e+000  ,1.28357e+002  ,-8.50402e-001
11469  ,-2.02295e+004  ,-3.66108e-001  ,6.49556e+001  ,-5.51734e-001  ,1.16691e+002  ,5.97784e-001
11470  ,-2.02304e+004  ,5.95930e-001  ,4.52986e+001  ,-3.68851e-001  ,1.37050e+002  ,-6.82053e-001
11471  ,-2.02344e+004  ,3.06503e+000  ,6.59244e+001  ,2.33457e-001  ,1.08000e+002  ,4.47393e-001
11472  ,-2.02452e+004  ,7.34395e-001  ,5.87121e+001  ,8.22101e-001  ,9.93614e+001  ,4.26558e-001
11473  ,-2.02394e+004  ,2.44605e+000  ,5.17496e+001  ,-1.95625e-001  ,1.16915e+002  ,-1.95149e-001
11474  ,-2.02509e+004  ,1.61664e+000  ,5.57321e+001  ,1.67216e+000  ,8.88585e+001  ,-1.28907e+000
11475  ,-2.02537e+004  ,1.83308e+000  ,5.69962e+001  ,3.08122e-001  ,7.80353e+001  ,-6.82655e-001
11476  ,-2.02545e+004  ,4.15029e-001  ,4.30766e+001  ,-1.31873e+000  ,1.00059e+002  ,8.01609e-001
11477  ,-2.02644e+004  ,-4.10891e-002  ,4.73933e+001  ,6.47994e-001  ,6.31399e+001  ,2.00054e+000
11478  ,-2.02587e+004  ,1.01226e+000  ,5.51454e+001  ,6.88829e-001  ,6.77890e+001  ,7.58044e-001
11479  ,-2.02654e+004  ,-4.27848e+000  ,4.79453e+001  ,1.32112e+000  ,5.72684e+001  ,-4.80600e-001
11480  ,-2.02642e+004  ,-1.08321e+000  ,4.43407e+001  ,-1.14715e+000  ,7.84994e+001  ,2.33325e-002
11481  ,-2.02706e+004  ,-1.76420e+000  ,4.18879e+001  ,-1.79376e+000  ,5.16035e+001  ,1.19721e+000
11482  ,-2.02742e+004  ,-4.62338e+000  ,4.03437e+001  ,-1.88084e-001  ,4.18605e+001  ,-1.69239e+000
11483  ,-2.02711e+004  ,-1.58844e+000  ,4.23118e+001  ,-3.46468e-001  ,4.49644e+001  ,-6.18904e-001
11484  ,-2.02725e+004  ,1.12474e+000  ,4.85306e+001  ,6.92304e-001  ,3.41976e+001  ,-1.10958e+000
11485  ,-2.02785e+004  ,-2.04399e+000  ,3.52307e+001  ,-7.76016e-001  ,5.84559e+001  ,1.97364e+000
11486  ,-2.02738e+004  ,-6.15342e-001  ,4.61299e+001  ,2.23776e-002  ,3.11883e+001  ,-1.19781e+000
11487  ,-2.02708e+004  ,4.51108e+000  ,5.52240e+001  ,-2.94726e-001  ,2.28030e+001  ,5.48779e-001
11488  ,-2.02742e+004  ,2.20658e-002  ,4.93908e+001  ,7.85497e-001  ,1.09995e+001  ,3.77730e-001
11489  ,-2.02855e+004  ,-6.17821e-001  ,3.30313e+001  ,-1.31826e+000  ,3.47271e+001  ,-2.07195e+000
11490  ,-2.02878e+004  ,1.42479e+000  ,3.25072e+001  ,-1.29016e-001  ,-3.95371e+000  ,-1.67905e-001
11491  ,-2.02733e+004  ,-1.34565e+000  ,5.00652e+001  ,-4.64856e-001  ,-8.91944e-004  ,6.43950e-001
11492  ,-2.02714e+004  ,3.07141e-001  ,5.60295e+001  ,-1.21537e+000  ,-1.08686e+001  ,1.14978e+000
11493  ,-2.02850e+004  ,1.34728e+000  ,3.79387e+001  ,-2.64370e-001  ,1.03570e+001  ,4.23374e-001
11494  ,-2.02874e+004  ,-6.47211e-001  ,3.44894e+001  ,5.15166e-001  ,-1.50563e+001  ,4.99845e-001
11495  ,-2.02859e+004  ,3.04236e+000  ,3.24131e+001  ,4.81339e-001  ,-2.75568e+001  ,5.48154e-002
11496  ,-2.02733e+004  ,-7.17747e-001  ,5.62097e+001  ,2.71153e-001  ,-2.21862e+001  ,9.45275e-001
11497  ,-2.02691e+004  ,-9.76604e-001  ,5.40512e+001  ,-1.54397e+000  ,-3.34883e+001  ,-7.56310e-001
11498  ,-2.02851e+004  ,1.78306e-001  ,4.10377e+001  ,6.03333e-001  ,-9.71330e+000  ,-8.00955e-002
11499  ,-2.02899e+004  ,-4.20412e+000  ,2.73730e+001  ,1.00158e+000  ,-3.73961e+001  ,6.06498e-001
11500  ,-2.02654e+004  ,7.04807e-001  ,5.27691e+001  ,-2.50762e+000  ,-4.19843e+001  ,-5.51047e-001
11501  ,-2.02685e+004  ,-3.66991e+000  ,4.51854e+001  ,9.96470e-001  ,-5.13112e+001  ,-1.74559e+000
11502  ,-2.02872e+004  ,-2.12299e+000  ,3.51513e+001  ,1.54600e+000  ,-3.25814e+001  ,4.82355e-001
11503  ,-2.02625e+004  ,3.32008e+000  ,4.78253e+001  ,-5.17590e-001  ,-6.39892e+001  ,8.65965e-001
11504  ,-2.02603e+004  ,7.99391e-001  ,4.63639e+001  ,1.55555e+000  ,-7.44203e+001  ,-6.05793e-001
11505  ,-2.02820e+004  ,-3.21067e+000  ,3.30345e+001  ,2.01570e+000  ,-5.09506e+001  ,-1.13028e+000
11506  ,-2.02516e+004  ,2.16668e+000  ,5.04954e+001  ,5.70278e-001  ,-8.46961e+001  ,5.32467e-001
11507  ,-2.02446e+004  ,3.77219e-001  ,5.41310e+001  ,-3.17782e-002  ,-9.77178e+001  ,5.78402e-001
11508  ,-2.02707e+004  ,1.07835e+000  ,3.54379e+001  ,4.41170e-001  ,-7.50260e+001  ,-1.26337e+000
11509  ,-2.02382e+004  ,1.10208e+000  ,5.72571e+001  ,-2.80184e-001  ,-1.09575e+002  ,-9.18578e-001
11510  ,-2.02307e+004  ,-1.36904e-001  ,5.99148e+001  ,7.83803e-002  ,-1.20403e+002  ,9.04884e-001
11511  ,-2.02520e+004  ,-1.87611e-001  ,4.22148e+001  ,5.56078e-001  ,-9.76696e+001  ,-6.68608e-001
11512  ,-2.02200e+004  ,8.13405e-001  ,5.57872e+001  ,-1.89185e-001  ,-1.35032e+002  ,-2.21537e-001
11513  ,-2.02224e+004  ,1.85575e+000  ,6.11037e+001  ,-5.29737e-002  ,-1.30552e+002  ,4.91924e-001
11514  ,-2.02160e+004  ,4.16158e-001  ,6.11848e+001  ,-3.33556e-001  ,-1.38531e+002  ,2.94328e-002
11515  ,-2.02405e+004  ,-1.84647e+000  ,4.66394e+001  ,1.54516e+000  ,-1.19545e+002  ,2.07160e-001
11516  ,-2.02118e+004  ,-1.65768e+000  ,5.59192e+001  ,1.36559e+000  ,-1.44754e+002  ,-1.07887e+000
11517  ,-2.02050e+004  ,1.12804e+000  ,6.18433e+001  ,4.94627e-001  ,-1.47969e+002  ,-6.41279e-001
11518  ,-2.01995e+004  ,-2.19548e+000  ,5.66596e+001  ,6.92521e-001  ,-1.56894e+002  ,1.57456e+000
11519  ,-2.02224e+004  ,6.74925e-001  ,5.03961e+001  ,1.37822e+000  ,-1.39008e+002  ,-1.83508e+000
11520  ,-2.01900e+004  ,-1.69276e+000  ,5.71740e+001  ,4.09358e-001  ,-1.67637e+002  ,-6.13837e-001
11521  ,-2.01808e+004  ,-5.88810e-001  ,5.87945e+001  ,5.94755e-001  ,-1.76416e+002  ,-1.58077e-002
11522  ,-2.02026e+004  ,1.91391e+000  ,5.09360e+001  ,2.93418e-001  ,-1.57473e+002  ,1.01404e+000
11523  ,-2.01689e+004  ,-3.04735e-001  ,6.31655e+001  ,1.65012e-001  ,-1.85047e+002  ,-4.65968e-001
11524  ,-2.01513e+004  ,1.58638e-002  ,6.79110e+001  ,-2.20655e-002  ,-1.93032e+002  ,-5.55332e-001
11525  ,-2.01842e+004  ,-4.64434e-001  ,5.18391e+001  ,6.75360e-001  ,-1.76393e+002  ,-1.18371e+000
11526  ,-2.01350e+004  ,5.27987e+000  ,6.62253e+001  ,1.74227e-001  ,-2.01719e+002  ,-4.48800e-001
11527  ,-2.01236e+004  ,1.22056e+000  ,6.23269e+001  ,-1.92001e-001  ,-2.07861e+002  ,-2.29141e+000
11528  ,-2.01570e+004  ,-2.96737e-001  ,5.98486e+001  ,-9.12325e-001  ,-1.92442e+002  ,1.08370e+000
11529  ,-2.01113e+004  ,2.62064e+000  ,5.90878e+001  ,-1.90345e+000  ,-2.10752e+002  ,-1.43481e+000
11530  ,-2.00979e+004  ,-1.12885e+000  ,5.54048e+001  ,-1.22923e+000  ,-2.15090e+002  ,1.55482e+000
11531  ,-2.01350e+004  ,1.35902e+000  ,4.88326e+001  ,1.19803e+000  ,-2.05545e+002  ,1.16772e+000
11532  ,-2.00792e+004  ,1.62803e+000  ,5.73589e+001  ,2.65378e-001  ,-2.21009e+002  ,-1.06266e-001
11533  ,-2.00642e+004  ,1.89338e+000  ,5.56256e+001  ,-5.73556e-001  ,-2.24606e+002  ,-9.39643e-002
11534  ,-2.01036e+004  ,-7.44779e-001  ,4.78018e+001  ,6.73155e-001  ,-2.16226e+002  ,-5.02878e-001
11535  ,-2.00472e+004  ,1.86238e+000  ,5.43912e+001  ,-5.84003e-001  ,-2.29384e+002  ,5.65242e-002
11536  ,-2.00288e+004  ,-1.26638e-001  ,5.10685e+001  ,-1.28759e+000  ,-2.32618e+002  ,1.66240e+000
11537  ,-2.00706e+004  ,-5.79982e+000  ,4.60156e+001  ,2.80589e-001  ,-2.26315e+002  ,7.19011e-001
11538  ,-2.00045e+004  ,1.33148e+000  ,5.13617e+001  ,1.25761e+000  ,-2.37452e+002  ,4.23903e-001
11539  ,-1.99859e+004  ,2.33714e+000  ,4.92822e+001  ,1.67562e-002  ,-2.39458e+002  ,-1.42266e+000
11540  ,-2.00286e+004  ,-3.61273e-001  ,4.89075e+001  ,-8.03172e-001  ,-2.36210e+002  ,-2.74133e-001
11541  ,-1.99650e+004  ,1.77503e+000  ,4.67908e+001  ,8.94786e-001  ,-2.40662e+002  ,5.03320e-001
11542  ,-1.99467e+004  ,-7.83090e-001  ,4.20154e+001  ,2.06321e-001  ,-2.40197e+002  ,5.79425e-001
11543  ,-1.99862e+004  ,1.54831e+000  ,4.51302e+001  ,-2.13923e-002  ,-2.41783e+002  ,2.78563e-001
11544  ,-1.99222e+004  ,3.26250e+000  ,4.44254e+001  ,1.80178e+000  ,-2.40174e+002  ,1.33320e-001
11545  ,-1.99009e+004  ,7.26175e-001  ,4.40694e+001  ,9.47464e-001  ,-2.38391e+002  ,2.42404e-002
11546  ,-1.99430e+004  ,-1.90946e-001  ,3.95292e+001  ,1.21804e+000  ,-2.42983e+002  ,-7.61244e-001
11547  ,-1.98825e+004  ,-1.04464e+000  ,3.71835e+001  ,-7.01640e-001  ,-2.36155e+002  ,-3.30866e-001
11548  ,-1.98610e+004  ,-1.33951e+000  ,3.23078e+001  ,-5.39587e-001  ,-2.31245e+002  ,1.64346e-003
11549  ,-1.98994e+004  ,1.22283e+000  ,3.95588e+001  ,1.19535e+000  ,-2.40301e+002  ,1.79060e+000
11550  ,-1.98371e+004  ,2.18796e+000  ,2.99136e+001  ,-2.92793e-001  ,-2.25940e+002  ,6.95662e-001
11551  ,-1.98166e+004  ,-1.65523e-001  ,2.63927e+001  ,-1.33518e+000  ,-2.17623e+002  ,1.00711e+000
11552  ,-1.98564e+004  ,-2.06975e+000  ,3.01885e+001  ,2.20720e-001  ,-2.34597e+002  ,-5.64655e-001
11553  ,-1.97881e+004  ,1.62184e+000  ,2.93516e+001  ,5.52501e-001  ,-2.10109e+002  ,-1.54305e+000
11554  ,-1.97666e+004  ,-6.39698e-001  ,2.60782e+001  ,-2.57045e-003  ,-2.00253e+002  ,7.18925e-001
11555  ,-1.98068e+004  ,-5.94298e+000  ,2.25984e+001  ,-2.48320e-001  ,-2.22584e+002  ,-7.68194e-001
11556  ,-1.97408e+004  ,9.04372e-001  ,2.01263e+001  ,1.11807e+000  ,-1.90949e+002  ,2.94470e-001
11557  ,-1.97121e+004  ,4.45390e+000  ,1.72005e+001  ,1.76203e+000  ,-1.79349e+002  ,-2.17785e+000
11558  ,-1.97519e+004  ,-8.33807e+000  ,2.31350e+001  ,-1.32995e+000  ,-2.04340e+002  ,2.50030e-001
11559  ,-1.96810e+004  ,6.82375e+000  ,1.46315e+001  ,7.07178e-002  ,-1.67651e+002  ,-5.26429e-001
11560  ,-1.96929e+004  ,-4.18445e+000  ,1.61688e+001  ,4.51231e-001  ,-1.83441e+002  ,9.24068e-001
11561  ,-1.96702e+004  ,4.24595e+000  ,1.37162e+001  ,2.84731e+000  ,-1.47875e+002  ,2.38458e+000
11562  ,-1.96654e+004  ,2.01756e+000  ,1.16090e+001  ,-1.71245e-001  ,-1.27793e+002  ,-9.55794e-001
11563  ,-1.96334e+004  ,5.25771e+000  ,1.30912e+001  ,1.48729e+000  ,-1.04053e+002  ,-2.01614e+000
11564  ,-1.96489e+004  ,2.75957e+000  ,1.29094e+001  ,-1.02098e+000  ,-1.51715e+002  ,-9.93804e-001
11565  ,-1.96056e+004  ,-6.96549e+000  ,1.09762e+001  ,2.72229e+000  ,-7.92958e+001  ,8.22890e-001
11566  ,-1.95771e+004  ,7.79966e+000  ,1.57929e+001  ,5.89653e-002  ,-5.10401e+001  ,-1.98744e+000
11567  ,-1.96088e+004  ,3.95094e+000  ,5.40858e+000  ,-4.30139e+000  ,-1.06850e+002  ,7.20450e-002
11568  ,-1.95558e+004  ,3.16586e+000  ,4.98499e+000  ,7.22733e-002  ,-1.98518e+001  ,-1.23467e-001
11569  ,-1.95501e+004  ,-2.34689e+000  ,3.95800e+000  ,-2.27656e+000  ,-5.20609e+001  ,5.70037e+000
11570  ,-1.95193e+004  ,-1.42835e+000  ,1.88739e+000  ,1.33569e+000  ,5.22317e+001  ,-1.80403e-001
11571  ,-1.95395e+004  ,-7.96023e-001  ,4.14224e+000  ,-1.35078e+000  ,7.45013e+001  ,-1.19277e-001
11572  ,-1.95650e+004  ,-2.90452e+000  ,4.33857e+000  ,1.75215e+000  ,9.87791e+001  ,-6.82234e-001
11573  ,-1.95861e+004  ,-1.21300e+000  ,1.13877e+001  ,2.62638e+000  ,1.17517e+002  ,-1.40062e+000
11574  ,-1.95065e+004  ,-2.16583e-001  ,8.32208e+000  ,2.26346e+000  ,7.57167e+001  ,2.91650e-001
11575  ,-1.96051e+004  ,2.06644e+000  ,2.40794e+001  ,6.66318e-001  ,1.33944e+002  ,-4.73861e-001
11576  ,-1.96257e+004  ,2.33337e+000  ,2.99645e+001  ,5.04203e-001  ,1.48901e+002  ,-1.66924e-001
11577  ,-1.95566e+004  ,2.25024e-001  ,1.89124e+001  ,1.64299e+000  ,1.17686e+002  ,-5.33441e-001
11578  ,-1.96587e+004  ,2.49168e+000  ,1.61832e+001  ,-4.23453e-001  ,1.66831e+002  ,1.60627e-001
11579  ,-1.96930e+004  ,-1.35926e+000  ,7.69272e+000  ,4.92846e-001  ,1.81835e+002  ,-1.99617e-001
11580  ,-1.96081e+004  ,4.70572e+000  ,2.89801e+001  ,6.92548e-001  ,1.52867e+002  ,1.09240e+000
11581  ,-1.97240e+004  ,-1.19397e+000  ,4.65579e+000  ,1.26556e+000  ,1.95918e+002  ,1.77708e-002
11582  ,-1.97456e+004  ,1.98470e+000  ,1.35997e+001  ,-1.09045e+000  ,2.04726e+002  ,9.66311e-001
11583  ,-1.96759e+004  ,2.89656e+000  ,7.60097e+000  ,-7.79451e-001  ,1.85254e+002  ,-4.98974e-001
11584  ,-1.97737e+004  ,2.06284e+000  ,1.73810e+001  ,-2.41445e-002  ,2.14909e+002  ,1.56567e+000
