19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
182  ,5.32003e-003  ,6.31180e-005  ,3.09680e-002  ,3.14217e-002
183  ,3.88788e-003  ,4.24083e-005  ,2.58531e-002  ,2.61439e-002
184  ,3.88504e-003  ,7.93006e-005  ,2.58566e-002  ,2.61470e-002
185  ,3.91220e-003  ,7.57602e-005  ,2.56994e-002  ,2.59956e-002
186  ,4.08228e-003  ,7.15356e-005  ,2.54617e-002  ,2.57869e-002
187  ,4.49420e-003  ,6.83700e-005  ,2.50720e-002  ,2.54717e-002
188  ,5.28299e-003  ,6.27999e-005  ,2.44665e-002  ,2.50305e-002
189  ,7.54039e-003  ,5.66682e-005  ,2.29789e-002  ,2.41845e-002
190  ,9.76280e-003  ,5.06345e-005  ,2.16649e-002  ,2.37630e-002
191  ,1.20737e-002  ,4.72027e-005  ,2.04078e-002  ,2.37119e-002
192  ,1.46936e-002  ,3.93261e-005  ,1.91345e-002  ,2.41254e-002
193  ,1.57699e-002  ,3.75106e-005  ,1.86944e-002  ,2.44576e-002
194  ,1.64625e-002  ,3.46848e-005  ,1.84691e-002  ,2.47412e-002
195  ,1.68869e-002  ,3.23748e-005  ,1.83808e-002  ,2.49604e-002
196  ,1.71558e-002  ,2.81495e-005  ,1.83781e-002  ,2.51411e-002
197  ,1.71528e-002  ,7.51213e-005  ,1.83752e-002  ,2.51370e-002
198  ,1.68865e-002  ,7.00759e-005  ,1.83805e-002  ,2.49600e-002
199  ,1.64626e-002  ,6.93234e-005  ,1.84693e-002  ,2.47414e-002
200  ,1.57709e-002  ,6.70942e-005  ,1.86962e-002  ,2.44596e-002
201  ,1.46931e-002  ,6.24106e-005  ,1.91363e-002  ,2.41265e-002
202  ,1.20730e-002  ,5.95928e-005  ,2.04070e-002  ,2.37109e-002
203  ,9.76156e-003  ,5.43528e-005  ,2.16671e-002  ,2.37645e-002
