19:54, Friday, January 18, 2019
Study name:Static 3 hex diamond torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
97  ,3.06360e-005  ,1.65867e-005  ,-3.30535e-005  ,-5.20497e-005  ,3.86912e-005  ,1.90071e-005
98  ,2.36917e-005  ,5.25503e-006  ,-2.26071e-005  ,-2.65457e-005  ,3.39505e-005  ,-1.77282e-005
99  ,-1.98518e-005  ,-1.10440e-005  ,2.77563e-005  ,3.52916e-005  ,-2.37523e-005  ,1.90921e-005
100  ,-6.39231e-005  ,3.65653e-005  ,2.37405e-005  ,-9.02797e-006  ,-8.96445e-005  ,-9.07700e-005
101  ,-3.24000e-005  ,1.03514e-005  ,2.23048e-005  ,1.20522e-005  ,-4.81524e-005  ,-2.80541e-005
102  ,-5.74221e-005  ,-1.16161e-005  ,5.67211e-005  ,7.03989e-005  ,-7.90044e-005  ,2.45396e-005
103  ,1.59263e-004  ,1.35005e-005  ,-7.86850e-005  ,-3.09663e-004  ,4.45267e-004  ,-2.69755e-004
104  ,-2.40230e-004  ,2.98214e-005  ,7.80468e-005  ,3.23478e-004  ,-5.69197e-004  ,2.66332e-004
105  ,1.47051e-006  ,2.26444e-006  ,-5.50169e-006  ,-4.83211e-007  ,-1.47642e-006  ,-3.21213e-007
106  ,1.99355e-004  ,-1.51282e-004  ,-9.82318e-007  ,-7.97542e-006  ,4.48292e-004  ,2.40461e-004
107  ,4.78447e-004  ,-3.59905e-005  ,-1.91756e-004  ,-7.89251e-004  ,7.25989e-004  ,-4.77738e-004
108  ,6.53311e-005  ,-1.24351e-004  ,-9.70279e-006  ,3.65503e-004  ,-4.39162e-005  ,5.73817e-004
109  ,8.45716e-005  ,2.71856e-005  ,-3.38758e-005  ,-2.24358e-004  ,2.22305e-004  ,-2.37583e-004
110  ,-1.34885e-004  ,-9.88288e-006  ,5.57323e-005  ,4.27648e-004  ,-2.93330e-004  ,3.17987e-004
